DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2000,2120,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2001,2330,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2002,2440,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2003,2580,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2004,2730,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2005,2880,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2006,3080,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2007,3300,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2008,3550,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2009,3680,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2010,3800,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2011,3910,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2012,3950,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2013,4030,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2014,4130,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2015,4230,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2016,4400,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2017,4550,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2018,4730,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2019,4850,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2020,4710,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2021,5190,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Albanie,2022,5500,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2000,37880,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2001,38230,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2002,38610,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2003,38880,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2004,39620,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2005,40270,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2006,41370,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2007,42790,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2008,43270,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2009,41620,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2010,42280,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2011,43370,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2012,43450,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2013,43080,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2014,43070,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2015,43200,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2016,43550,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2017,44260,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2018,45140,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2019,45730,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2020,42650,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2021,44580,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2022,46430,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2023,45670,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Autriche,2024,45140,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2000,35370,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2001,35640,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2002,36080,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2003,36300,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2004,37440,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2005,38100,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2006,38810,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2007,39950,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2008,39810,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2009,38740,b,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2010,39420,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2011,39670,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2012,39510,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2013,39440,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2014,39960,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2015,40310,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2016,40590,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2017,41030,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2018,41610,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2019,42400,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2020,40190,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2021,42530,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2022,43860,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2023,44230,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Belgique,2024,44440,p,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2000,4160,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2001,4460,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2002,4750,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2003,5020,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2004,5380,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2005,5790,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2006,6220,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2007,6670,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2008,7110,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2009,6910,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2010,7060,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2011,7390,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2012,7530,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2013,7600,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2014,7770,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2015,8130,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2016,8490,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2017,8840,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2018,9170,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2019,9650,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2020,9440,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2021,10250,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2022,10740,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2023,10950,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Bulgarie,2024,11330,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2000,66030,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2001,66750,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2002,66530,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2003,65860,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2004,67120,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2005,68690,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2006,71090,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2007,73260,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2008,74230,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2009,71980,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2010,73760,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2011,74140,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2012,74160,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2013,74650,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2014,75620,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2015,75780,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2016,76410,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2017,76770,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2018,78760,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2019,79070,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2020,76710,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2021,80850,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2022,83000,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2023,82440,p,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Suisse,2024,82650,p,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2000,20500,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2001,21080,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2002,21610,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2003,21910,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2004,22710,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2005,23470,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2006,24170,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2007,24870,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2008,25140,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2009,23980,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2010,23890,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2011,23390,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2012,22280,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2013,20830,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2014,20490,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2015,21140,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2016,22410,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2017,23500,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2018,24690,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2019,25790,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2020,24630,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2021,27030,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2022,28730,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2023,29200,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Chypre,2024,29870,p,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2000,13410,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2001,13860,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2002,14110,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2003,14570,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2004,15250,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2005,16180,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2006,17200,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2007,18050,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2008,18330,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2009,17350,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2010,17770,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2011,18120,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2012,17970,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2013,17970,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2014,18370,,
ESTAT:SDG_08_10(1.0),09/01/26 23:00:00,Annuel,"Volumes chaînés (2020), euros par personne",Produit intérieur brut aux prix du marché,Tchéquie,2015,19270,,
